name,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
Christine Michael ,8.1,10.1,24.1,17.5,21.8,7.0,10.7,6.1,3.1,0.4,1.9,3.6,10.5,1.0,2.1,0.9
Corey Clement,-2.0,3.1,0.0,0.8,0.3,0.0,0.0,2.6,3.3,6.5,0.6,0.0,0.0,0.0,0.0,1.2999999999999998
Corey Grant,0.0,4.1,1.8,11.6,0.0,0.0,0.0,0.0,12.9,0.0,0.0,0.3,9.9,1.5,2.7,0.8
Corey McIntyre,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Correll Buckhalter,3.1,1.5,7.9,7.5,12.6,3.0,2.0,4.3,1.9,1.4,1.2,0.0,0.5,2.5,22.7,7.7
Cyrus Gray,0.0,0.0,1.3,0.8,2.6,1.2,2.4,0.5,0.8,7.8,0.0,0.0,0.0,0.0,0.0,0.0
D'Ernest Johnson,0.5,0.0,0.0,9.5,4.1000000000000005,0.1,0.3,1.6,0.0,0.0,0.0,1.0,0.0,2.4,0.0,0.0
Dalvin Cook,14.5,5.800000000000002,17.3,14.1,24.9,27.6,17.4,47.6,38.2,13.2,22.5,8.2,20.9,18.0,24.4,15.5
Damien Williams,5.5,17.0,27.3,21.5,12.4,15.5,7.1,5.3,8.5,1.6,9.0,19.8,11.4,1.7999999999999998,16.7,29.4
Dan Herron,12.1,16.6,9.1,8.2,5.5,8.1,2.8,2.7,1.7,0.0,0.0,3.9,3.1,1.1,1.4,0.4
Daniel Thomas,17.4,8.3,1.4,0.0,4.1,6.5,6.5,4.0,3.2,1.4,2.3,7.9,1.3,0.0,3.5,6.699999999999998
Danny Vitale,0.0,0.0,0.0,3.2,2.8,1.4,0.0,5.3,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
Danny Ware,1.4,1.2000000000000002,1.8,2.5,2.6,1.5,1.2,1.7,-0.1,4.0,0.0,0.8,-0.7,4.2,0.0,0.0
Danny Woodhead,7.699999999999998,4.9,2.8,33.0,14.8,10.2,20.5,3.6,5.199999999999998,4.800000000000002,6.5,3.3,5.6,6.2,6.6,3.9
Dare Ogunbowale,4.9,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7,1.7,3.0,9.3,9.2
Darrel Williams,4.0,1.7,1.7000000000000002,0.2,2.4,10.6,0.0,3.1,0.8,3.7,0.0,4.8,0.0,0.5,9.3,0.7
Darrel Young,0.5,0.0,0.2,0.0,0.0,1.3,0.1,0.0,1.1,0.0,0.0,0.0,0.7,1.1,0.0,1.2
Darren McFadden,23.2,14.3,12.7,7.300000000000002,16.4,7.6,12.4,11.1,12.3,10.3,17.0,0.0,1.3,4.9,5.699999999999998,-0.2
Darren Sproles,5.1000000000000005,7.0,6.8,1.1,5.2,8.2,11.1,6.1,18.3,4.6,7.800000000000002,1.5,0.4,0.4,0.4,1.5
David Johnson,3.4,12.3,0.6,1.2000000000000002,18.4,6.0,11.6,10.2,11.3,13.4,14.4,1.6,10.4,18.8,27.4,19.5
De'Anthony Thomas,2.6,1.8,1.1,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
DeAndre Washington,11.1,4.6,3.2,3.3,2.9,2.3,2.4,6.4,18.6,3.2,17.6,17.2,1.2,0.2,7.0,6.2
DeAngelo Williams,35.5,7.4,21.200000000000006,19.0,22.1,14.1,30.3,3.1,32.1,21.2,6.4,7.4,0.0,1.0,0.1,22.9
DeMarco Murray,2.4,7.0,3.3,18.5,4.5,8.9,16.7,9.1,5.1,27.2,7.2,11.7,8.9,5.7,6.800000000000002,13.4
Deji Karim,2.8,0.7,4.7,0.1,0.8,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,3.4
Derek Watt,0.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Derrick Coleman,0.0,0.1,1.7,1.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Derrick Henry,39.1,14.6,8.4,26.0,18.8,39.40000000000001,14.2,17.2,6.8,19.7,37.5,5.4,35.2,22.2,9.8,35.0
Derrick Ward,0.3,3.1,1.8,13.5,9.9,0.0,0.7,0.0,2.2,9.6,0.0,0.0,0.0,0.0,0.0,5.0
Devonta Freeman,14.0,15.5,25.3,3.5,12.2,6.3,8.4,17.4,6.5,29.200000000000006,8.3,1.0,8.8,15.7,6.199999999999998,0.8
Devontae Booker,6.7,1.0,3.1,0.0,7.2,2.4,5.1,12.8,20.8,2.4,1.0,5.6,3.4,1.2,2.9000000000000004,1.6
Dion Lewis,0.1,13.6,1.5,2.8,1.1,1.5,0.2999999999999998,7.8,3.1,2.7,2.2,0.6,5.4,2.8,1.5,0.7
Donald Brown,0.9,3.7,0.8999999999999999,7.4,7.6,2.1,5.2,0.0,1.3,0.0,0.2,6.2,0.0,11.4,12.5,10.1
Dontrell Hilliard,5.4,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.9,2.6,0.0,2.9,0.0,0.0,0.0,0.0
Doug Martin ,2.7,2.9,4.3,1.1,0.1,1.3,9.9,7.4,10.7,6.3,14.7,13.7,9.2,3.9,18.1,10.6
DuJuan Harris,0.0,0.0,0.7,4.2,8.9,19.3,6.7,22.700000000000006,1.4,0.4,1.5,0.8,0.0,0.0,1.9,-0.1
Duke Johnson,17.5,7.5,3.3,0.09999999999999988,14.2,1.4,6.0,2.4000000000000004,1.6,6.699999999999998,13.3,5.4,5.0,15.5,6.199999999999998,6.9
Dwayne Washington,0.0,0.0,2.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.9,0.6,0.0,0.0,0.0,0.0
Earnest Graham,12.5,0.0,0.8999999999999999,0.7,0.0,4.08,1.2,3.5,0.9,11.1,6.4,7.1,6.6,3.0,14.1,1.6
Eddie Lacy,15.3,5.1000000000000005,8.299999999999999,5.0,11.0,8.9,7.6,0.3,5.2,3.3,4.8,0.0,3.9,0.2,7.6,0.3
