name,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
George Kittle,11.6,16.9,21.9,2.4,15.7,19.9,16.4,12.8,7.300000000000002,32.6,6.4,20.4,8.0,4.9,11.2,10.3
Gerald Everett,1.2,0.0,4.4,5.7,11.0,4.2,10.8,5.7,3.7,4.7,2.6,7.4,1.4,3.8,2.3,3.5
Gijon Robinson,1.6,0.0,1.2,1.0,0.7,0.0,0.0,0.0,1.0,6.6,0.0,0.0,0.0,1.1,0.0,0.0
Greg Olsen,8.2,6.9,3.7,4.3,2.2,10.4,0.0,8.6,6.0,2.5,2.8,0.0,2.3,4.3,3.0,2.0
Hayden Hurst,5.3,15.7,6.6,7.1,1.8,13.7,9.8,7.9,9.7,0.0,6.8,1.4,1.2,10.1,13.2,10.8
Heath Miller,5.6,12.4,8.5,2.7,0.6,6.1,1.0,0.0,15.5,4.7,6.0,7.0,11.8,2.7,7.4,9.3
Hunter Henry,7.0,12.7,9.8,11.3,7.5,4.9,10.3,3.8,5.3,5.3,11.0,12.8,10.2,1.0,7.1,15.0
Ian Thomas,2.6,0.0,1.4,7.5,0.0,1.4,1.6,4.3,1.3,1.2,0.0,0.9,3.5,4.4,0.0,0.4
Jack Doyle,2.7,1.1,6.4,0.0,1.7,0.0,8.4,8.8,0.0,7.1,0.0,1.7,5.9,2.4,7.0,3.2
Jacob Hollister,1.4,0.0,6.6,0.0,0.0,3.7,1.1,8.5,1.1,2.4,2.1,3.5,2.5,8.7,8.7,1.1
Jacob Tamme,9.1,2.1,9.4,4.1,4.6,0.0,4.9,8.1,8.1,16.0,4.3,7.3,0.6,2.6,8.2,2.9
Jake O'Connell,2.0,1.1,0.0,1.1,0.0,0.8,0.0,3.7,0.0,0.0,0.0,0.0,0.0,3.3,0.0,0.0
James Casey,0.0,0.0,9.1,0.0,0.0,0.0,0.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James Dearth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James Hanna,0.0,0.0,0.0,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,3.6,0.0,1.8
James O'Shaughnessy,7.2,0.5,6.0,4.4,3.1,3.5,0.0,4.7,1.4,0.0,2.7,6.1,2.4,1.1,2.8,1.5
Jared Cook,11.4,10.5,8.3,3.1,12.2,10.7,13.6,2.0,0.0,1.1,0.0,10.3,11.2,3.9,9.7,12.3
Jason Witten,4.4,0.7,0.8,0.0,8.8,1.6,1.1,3.1,0.5,0.0,6.6,0.0,0.0,0.0,0.0,2.2
Jeff Cumberland,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.5,0.0,0.0,0.0
Jeff Dugan,1.3,0.0,1.5,0.0,0.0,0.0,0.0,0.8,1.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0
Jeff Heuerman,4.0,5.4,0.0,4.1,3.0,0.0,3.1,0.0,0.0,1.6,0.0,3.0,7.3,0.0,2.3,0.0
Jeff King,1.8,0.0,2.0,3.2,0.9,2.0,0.0,5.8,0.0,0.0,1.4,0.0,0.0,1.2,0.6,2.5
Jeremy Shockey,1.7,6.6,7.1,4.5,5.1,3.6,8.0,5.2,6.6,2.4,5.6,3.1,8.0,10.5,8.4,3.3
Jeremy Sprinkle,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jermaine Gresham,3.7,0.9,3.9,1.4,0.0,1.6,3.1,0.0,3.7,0.0,1.3,0.7,0.0,0.0,2.1,0.0
Jermichael Finley,4.1,3.4,1.1,14.1,6.6,9.0,2.6,8.6,9.5,11.2,14.1,15.5,0.0,6.2,9.0,15.7
Jeron Mastrud,4.6,0.0,0.0,1.3,0.0,1.8,1.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.7,0.0
Jerramy Stevens,0.0,0.0,0.0,2.0,1.0,1.1,1.4,0.0,0.0,1.4,1.9,1.3,0.0,2.7,0.0,1.8
Jesse James,0.0,0.0,10.3,3.6,0.8,0.0,2.8,0.5,1.9,0.8,1.5,7.4,0.0,1.6,0.0,0.7
Jim Dray,0.0,1.8,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jim Kleinsasser,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jimmy Graham,10.0,2.3,21.0,5.3,10.8,5.9,5.6,2.3,14.5,0.0,4.7,0.0,10.3,3.5,20.9,1.5
Joe Zelenka,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joel Dreessen,4.6,3.7,2.5,0.0,0.0,0.9,0.0,7.9,0.0,0.0,0.0,0.0,1.3,0.0,0.0,4.1
John Carlson,2.5,5.3,4.8,2.9,3.4,3.0,2.6,8.9,4.3,5.2,4.0,4.8,0.6,1.6,2.5,1.1
John Gilmore,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,1.4,6.7,0.0
John Owens,0.0,0.0,1.1,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0
John Phillips,0.5,0.0,0.0,1.3,1.4,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,3.9
Johnny Mundt,0.0,0.0,0.0,1.0,0.0,0.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonnu Smith,0.7,11.6,22.4,8.6,18.5,1.8,1.4,3.9,10.2,8.5,10.0,0.0,3.3,7.7,10.5,1.3
Jordan Akins,1.7,0.0,7.9,10.9,9.0,3.8,6.1,2.9,1.0,10.8,0.4,2.0,3.5,7.5,5.9,1.4
Jordan Cameron,2.9,10.5,3.3,4.4,1.1,1.0,9.1,2.3,0.9,5.0,1.0,4.9,7.6,1.6,13.4,1.0
Jordan Reed,5.4,7.1,16.6,10.5,4.1,0.0,2.2,20.5,3.3,0.8,8.7,2.8,10.7,2.3,8.8,0.0
Josh Hill,0.0,5.0,0.0,2.1,0.0,1.2,0.6,0.5,1.2,8.4,0.0,0.0,0.0,0.6,0.0,0.0
Julius Thomas,11.4,2.7,4.1,3.1,3.9,2.0,3.7,7.3,1.2,17.4,7.8,5.0,7.7,9.5,2.1,2.5
Justin Peelle,1.5,3.2,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Justin Snow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kellen Davis,0.0,0.0,0.0,1.3,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kellen Winslow,5.7,9.3,9.1,1.7,17.4,3.1,0.0,10.3,6.6,2.2,4.4,4.1,7.6,1.7,5.0,3.9
Kevin Boss,4.6,9.8,0.0,10.0,1.6,0.0,4.2,6.2,1.3,1.3,12.8,6.2,0.0,10.8,10.6,3.4
Khari Lee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Kory Sperry ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kris Wilson,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyle Nelson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyle Rudolph,2.1,6.3,1.2,0.0,3.8,0.0,8.1,3.7,1.5,6.2,1.7,5.5,6.3,4.3,10.3,0.0
Ladarius Green,7.5,11.0,12.5,1.5,1.4,2.4,3.1,3.6,2.3,3.7,4.5,0.0,7.7,20.0,3.5,9.7
Lance Kendricks,0.0,4.7,3.6,0.0,1.8,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Larry Donnell,3.8,2.7,8.0,4.4,2.6,0.0,6.4,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lee Smith,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,0.0,0.0,0.0,0.8,0.0,0.0,0.0,10.1
Leonard Pope,0.0,1.2,0.0,0.0,0.0,0.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6
Levine Toilolo,1.8,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.5,0.0,0.0,0.0,0.0,1.9,0.0,1.5
Logan Paulsen,0.0,0.0,1.5,1.6,8.2,0.0,0.0,0.0,0.0,2.3,2.9,0.7,0.0,0.0,0.0,2.4
Luke Stocker,0.0,0.0,1.1,0.0,0.7,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,3.1,1.4,1.8
Luke Willson,0.0,3.6,1.5,2.6,0.0,1.2,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7
MarQueis Gray,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,1.7,0.7,0.0,0.2
Marcedes Lewis,1.7,0.0,0.9,8.3,0.0,1.4,0.0,6.6,0.0,1.3,8.6,4.1,1.1,0.0,0.0,1.4
Marcel Reece ,2.6,15.0,3.0,4.1,2.1,0.5,0.2,1.2,3.8,0.2,5.2,1.3,4.8,1.4,0.0,3.6
Mark Andrews,13.2,24.3,20.3,3.4,3.7,19.2,14.6,3.1,4.7,3.7,9.6,18.1,10.3,15.1,10.6,4.7
Martellus Bennett ,1.9,4.1,1.4,15.0,4.5,8.9,10.8,5.8,7.2,2.7,6.9,6.8,3.2,2.7,5.3,3.0
Matt LaCosse,10.9,0.0,0.8,6.3,5.8,4.3,0.0,2.7,0.0,1.3,1.0,2.9,2.4,3.7,7.3,0.0
Matt Spaeth,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.1,0.0,0.0,0.0,0.0,0.0
Matthew Mulligan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0
Maxx Williams,1.7,2.0,0.0,0.0,0.0,0.9,4.6,2.8,0.0,6.9,0.0,3.9,2.0,0.0,2.7,4.7
Michael Hoomanawanui,8.2,0.9,0.0,1.3,0.0,1.8,9.7,0.0,0.0,0.0,0.9,0.0,0.0,0.5,0.0,0.0
